#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0
1569334250.72 19233 27.260 82537.612 38888 1 3 1 11.412 1747460 0.000 0.584 48148480.000 652632064.000 1569334246.393 1569334246.391 0 0 25000 38888 60555 92222
1569334250.83 19200 27.121 82537.612 38888 1 3 1 11.412 1747460 10.000 0.584 48148480.000 652632064.000 1569334246.393 1569334246.391 0 0 25000 38888 60555 92222
1569334250.93 19178 27.028 82537.612 38888 1 3 1 11.412 1747460 9.091 0.584 48148480.000 652632064.000 1569334246.393 1569334246.391 0 0 25000 38888 60555 92222
1569334251.03 26401 36.966 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48148480.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334251.14 25895 36.873 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334251.24 25873 36.780 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334251.34 25840 36.641 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334251.44 25818 36.548 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334251.55 25796 36.455 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334251.65 25774 36.362 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334251.76 25741 36.223 89323.233 60555 2 3 1 11.412 2159368 20.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334251.86 25719 36.130 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334251.97 25697 36.037 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334252.07 25518 35.944 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334252.17 25162 35.805 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334252.28 25140 35.712 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334252.38 25118 35.619 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334252.48 25096 35.527 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334252.59 25063 35.387 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334252.69 25041 35.294 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334252.79 25019 35.201 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334252.90 24997 35.109 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.00 24975 35.016 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.10 24509 34.876 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.21 24450 34.784 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.31 24428 34.691 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.42 24406 34.598 89323.233 60555 2 3 1 11.412 2159368 20.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.52 24373 34.458 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.62 24351 34.366 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.72 24329 34.273 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.83 24307 34.180 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334253.93 24285 34.087 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.04 24105 33.948 89323.233 60555 2 3 1 11.412 2159368 20.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.14 23755 33.855 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.24 23733 33.762 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.35 23711 33.669 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.45 23678 33.530 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.55 23656 33.437 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.65 23634 33.344 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.76 23612 33.251 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.86 23590 33.158 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334254.96 23557 33.019 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334255.07 23376 32.926 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334255.17 23045 32.833 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334255.27 23023 32.740 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334255.38 22990 32.601 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334255.48 22968 32.508 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334255.59 22946 32.415 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334255.69 22924 32.322 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334255.79 22891 32.183 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334255.89 22869 32.090 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.00 22847 31.997 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.10 22665 31.904 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.20 22382 31.811 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.31 22349 31.672 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.41 22327 31.579 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.51 22305 31.486 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.62 22283 31.393 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.72 22250 31.254 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.82 22228 31.161 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334256.92 22206 31.068 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.03 22184 30.975 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.13 21742 30.883 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.23 21611 30.743 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.34 21589 30.650 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.44 21567 30.557 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.55 21545 30.465 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.65 21512 30.325 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.76 21490 30.232 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.86 21468 30.140 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334257.96 21446 30.047 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334258.06 21424 29.954 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334258.17 20820 29.814 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334258.27 20798 29.722 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334258.37 20776 29.629 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334258.48 20754 29.536 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334258.58 20721 29.396 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334258.69 20699 29.304 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334258.79 20677 29.211 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334258.89 20655 29.118 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.00 20622 28.979 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.10 20232 28.886 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.20 20115 28.793 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.31 20093 28.700 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.41 20071 28.607 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.51 20038 28.468 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.62 20016 28.375 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.72 19994 28.282 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.82 19972 28.189 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334259.93 19939 28.050 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.03 19917 27.957 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.13 19416 27.864 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.23 19394 27.771 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.34 19372 27.678 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.44 19339 27.539 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.54 19317 27.446 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.65 19295 27.353 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.75 19273 27.260 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.86 19240 27.121 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334260.96 19218 27.028 89323.233 60555 2 3 1 11.412 2159368 20.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.06 19037 26.935 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.17 18679 26.842 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.27 18646 26.703 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.37 18624 26.610 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.48 18602 26.517 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.58 18580 26.424 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.68 18558 26.331 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.79 18525 26.192 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.89 18503 26.099 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334261.99 18481 26.006 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334262.09 18300 25.913 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334262.20 18031 25.821 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334262.30 17998 25.681 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334262.40 17976 25.588 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334262.51 17954 25.496 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334262.61 17932 25.403 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334262.71 17899 25.263 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334262.82 17877 25.170 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334262.92 17855 25.078 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.02 17833 24.985 89323.233 60555 2 3 1 11.412 2159368 20.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.13 17513 24.892 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.23 17316 24.752 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.33 17294 24.660 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.44 17272 24.567 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.54 17250 24.474 89323.233 60555 2 3 1 11.412 2159368 0.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.65 17217 24.335 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.75 17195 24.242 89323.233 60555 2 3 1 11.412 2159368 9.091 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.85 17173 24.149 89323.233 60555 2 3 1 11.412 2159368 10.000 0.584 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334263.96 17151 24.056 89323.233 60555 2 3 1 11.412 2159368 0.000 0.585 48152576.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334264.06 16959 23.917 89323.233 60555 2 3 1 11.412 2159368 0.000 0.585 48160768.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334264.16 16603 23.824 89323.233 60555 2 3 1 11.412 2159368 10.000 0.585 48173056.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334264.27 16581 23.731 89323.233 60555 2 3 1 11.412 2159368 10.000 0.585 48201728.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334264.37 16559 23.638 89323.233 60555 2 3 1 11.412 2159368 9.091 0.586 48226304.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334264.48 16526 23.499 89323.233 60555 2 3 1 11.412 2159368 10.000 0.586 48250880.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334264.58 16504 23.406 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334264.68 16482 23.313 89323.233 60555 2 3 1 11.412 2159368 10.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334264.79 16460 23.220 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334264.89 16438 23.127 89323.233 60555 2 3 1 11.412 2159368 9.091 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.00 16405 22.988 89323.233 60555 2 3 1 11.412 2159368 10.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.10 16223 22.895 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.21 15951 22.802 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.31 15929 22.709 89323.233 60555 2 3 1 11.412 2159368 9.091 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.41 15896 22.570 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.52 15874 22.477 89323.233 60555 2 3 1 11.412 2159368 10.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.62 15852 22.384 89323.233 60555 2 3 1 11.412 2159368 9.091 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.72 15830 22.291 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.83 15797 22.152 89323.233 60555 2 3 1 11.412 2159368 10.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334265.93 15775 22.059 89323.233 60555 2 3 1 11.412 2159368 9.091 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.04 15753 21.966 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.14 15332 21.873 89323.233 60555 2 3 1 11.412 2159368 9.091 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.24 15236 21.734 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.35 15214 21.641 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.45 15192 21.548 89323.233 60555 2 3 1 11.412 2159368 10.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.55 15170 21.455 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.65 15148 21.362 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.76 15115 21.223 89323.233 60555 2 3 1 11.412 2159368 9.091 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.86 15093 21.130 89323.233 60555 2 3 1 11.412 2159368 10.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334266.97 15071 21.037 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48279552.000 652632064.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334267.07 15049 20.944 89323.233 60555 2 3 1 11.412 2159368 10.000 0.586 48279552.000 652771328.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
1569334267.18 14463 20.805 89323.233 60555 2 3 1 11.412 2159368 0.000 0.586 48291840.000 652771328.000 1569334251.006 1569334251.004 0 0 25000 38888 60555 92222
