#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569330146.39 2743944 14.250 553292.345 218750 0 2 1 6.060 3267440 10.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330146.49 2736735 14.183 553292.345 218750 0 2 1 6.060 3267440 20.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330146.59 2712211 14.067 553292.345 218750 0 2 1 6.060 3267440 20.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330146.69 2696456 13.967 553292.345 218750 0 2 1 6.060 3267440 9.091 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330146.80 2634011 13.867 553292.345 218750 0 2 1 6.060 3267440 10.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330146.90 2625273 13.767 553292.345 218750 0 2 1 6.060 3267440 10.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330147.01 3363188 17.633 604140.425 218750 0 2 1 6.060 4069448 27.273 0.666 54865920.000 344625152.000 1569330145.667 1569330146.995 124 1 218750 406250 781250
1569330147.11 3347227 17.533 604140.425 218750 0 2 1 6.060 4069448 30.000 0.666 54865920.000 344625152.000 1569330145.667 1569330146.995 124 1 218750 406250 781250
1569330147.21 3279383 17.433 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330145.667 1569330146.995 124 1 218750 406250 781250
1569330147.31 3272492 17.333 604140.425 218750 0 2 1 6.060 4069448 10.000 0.666 54865920.000 344625152.000 1569330145.667 1569330146.995 124 1 218750 406250 781250
1569330147.41 3259746 17.233 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330145.667 1569330146.995 124 1 218750 406250 781250
1569330147.52 3245485 17.133 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330145.667 1569330146.995 124 1 218750 406250 781250
1569330147.62 3232990 17.033 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330145.667 1569330146.995 124 1 218750 406250 781250

1569330147.72 3164958 16.933 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330145.667 1569330146.995 124 1 218750 406250 781250
1569330147.82 3156737 16.833 604140.425 218750 0 2 1 6.060 4069448 10.000 0.666 54865920.000 344625152.000 1569330147.748 1569330146.995 124 1 218750 406250 781250
1569330147.92 3147141 16.733 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330147.748 1569330146.995 124 1 218750 406250 781250
1569330148.02 3136103 16.633 604140.425 218750 0 2 1 6.060 4069448 10.000 0.666 54865920.000 344625152.000 1569330147.748 1569330146.995 124 1 218750 406250 781250
1569330148.13 3122896 16.533 604140.425 218750 0 2 1 6.060 4069448 18.182 0.666 54865920.000 344625152.000 1569330147.748 1569330146.995 124 1 218750 406250 781250
1569330148.23 3055961 16.433 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330147.748 1569330146.995 124 1 218750 406250 781250
1569330148.33 3050788 16.333 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330147.748 1569330146.995 124 1 218750 406250 781250
