#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569336513.67 13611820 21.183 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336513.77 13603513 21.117 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336513.87 13589249 20.983 11608042.916 781250 2 2 1 1.852 15509060 10.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336513.97 13532398 20.900 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336514.07 13526597 20.833 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336514.18 13514818 20.700 11608042.916 781250 2 2 1 1.852 15509060 9.091 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336514.28 13507756 20.633 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336514.38 13495205 20.500 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250

1569336514.48 13440367 20.400 11608042.916 781250 2 2 1 1.852 15509060 10.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336514.58 13428698 20.267 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336514.68 13422508 20.200 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
