#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569233169.31 12437865 18.567 11673255.400 781250 2 2 1 1.867 15509060 10.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233169.41 12386004 18.483 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233169.51 12226331 18.333 11673255.400 781250 2 2 1 1.867 15509060 10.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233169.61 12202372 18.250 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233169.71 12138488 18.133 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233169.82 12107174 18.067 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233169.92 12047548 17.967 11673255.400 781250 2 2 1 1.867 15509060 80.000 0.806 66232320.000 345370624.000 1569233169.821 1569233166.010 124 1 218750 406250 781250
1569233170.02 11894619 17.850 11673255.400 781250 2 2 1 1.867 15509060 110.000 0.849 69926912.000 348897280.000 1569233169.821 1569233166.010 124 1 218750 406250 781250
1569233170.12 14515995 21.750 11655395.922 781250 2 2 1 1.867 18265328 72.727 0.790 64897024.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233170.22 14490932 21.683 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233170.32 14432896 21.550 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233170.43 14260330 21.417 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233170.53 14236053 21.350 11655395.922 781250 2 2 1 1.867 18265328 10.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233170.63 14177393 21.217 11655395.922 781250 2 2 1 1.867 18265328 10.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233170.73 14147070 21.150 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233170.83 14084472 21.017 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233170.93 13913476 20.917 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233171.04 13888616 20.850 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233171.14 13835658 20.717 11655395.922 781250 2 2 1 1.867 18265328 10.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250

1569233171.24 13795674 20.650 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233171.34 13732935 20.517 11655395.922 781250 2 2 1 1.867 18265328 9.091 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233171.44 13562794 20.417 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233171.55 13541399 20.350 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
